file_name,root_note,chord_type,instrument,0:C,1:C#,2:D,3:D#,4:E,5:F,6:F#,7:G,8:G#,9:A,10:A#,11:B
2088.wav,4,maj7,guitar,1.0541686,2.0,0.8748252,0.46200925,0.40989193,0.489414,0.38006824,0.5193314,1.0408615,0.6615077,0.5056052,0.61927676
2089.wav,5,maj7,guitar,0.77664113,1.3471239,2.0,0.8698859,0.622641,0.8087459,0.9595772,0.55467784,0.85256803,1.242364,0.7355309,0.6136908
2090.wav,6,maj7,guitar,0.7886231,0.94681835,1.4748311,2.0,0.96574974,0.5285543,0.62710583,0.8035952,0.66280097,0.7661138,1.4355588,0.9793601
2091.wav,7,maj7,guitar,0.7042948,0.6196057,0.8646304,1.3780593,2.0,1.1167915,0.7630192,0.72092885,0.8107084,0.483703,0.75385547,0.930084
2092.wav,3,maj7,guitar,1.8800083,1.0136664,0.7599362,0.997591,1.8920752,0.7389032,0.47924298,0.6594944,0.5024111,0.464064,0.6222995,0.9871211
2093.wav,4,maj7,guitar,1.1135472,2.0,0.88313496,0.5374667,0.61472046,1.2253852,0.65507454,0.5003216,0.8297726,0.56549215,0.50236785,0.65632737
2094.wav,5,maj7,guitar,0.86807215,1.5570171,1.9309936,0.77879786,0.57626593,0.8551892,1.9088964,1.0270293,0.8263185,1.412848,0.97228974,0.7508466
2095.wav,6,maj7,guitar,0.547317,0.8228053,1.5388217,2.0,0.7925354,0.48202053,0.6676848,0.94625366,0.5614511,0.6681032,1.1457477,0.6613075
2096.wav,7,maj7,guitar,0.5622483,0.5331894,0.7888004,1.5365996,2.0,0.7871348,0.68711174,0.8858159,1.3467404,0.7166604,0.60460746,0.82342523
2097.wav,8,maj7,guitar,1.3136575,0.7065659,0.51629543,0.6175468,0.92572254,2.0,1.0781108,0.6609351,0.72367954,1.2208228,0.8056695,0.736568
2098.wav,9,maj7,guitar,0.8098469,1.1528491,0.6642254,0.531052,0.68923205,0.98692155,2.0,1.0488596,0.7857347,0.83550346,1.2747878,0.7747675
2099.wav,10,maj7,guitar,0.7134401,1.0308607,1.88832,1.1064848,0.7676332,0.98355377,1.556458,1.6739438,0.77810764,0.70682704,0.8540368,1.0294875
2100.wav,11,maj7,guitar,1.8634999,0.87155724,0.9100993,1.6014249,0.67954355,0.40919337,0.47592172,1.2436008,1.9282272,0.909216,0.647395,0.97933626
2101.wav,0,maj7,guitar,1.0694823,1.9150691,0.8341107,0.6853317,0.8030621,0.59258807,0.56453645,0.6983892,1.2595222,1.7323837,0.9140477,0.67076105
2102.wav,1,maj7,guitar,0.6593334,0.97587365,1.8499379,0.994157,0.69483775,1.056616,0.81610084,0.6988973,0.8357398,1.0789084,1.3494604,0.81611955
2103.wav,2,maj7,guitar,0.9565785,0.82414746,1.2482152,2.0,0.8152964,0.77931684,1.3126845,0.85661954,0.6784407,0.71314,1.0606418,1.1366143
2104.wav,3,maj7,guitar,2.0,1.0530827,0.6904206,0.9165085,1.020991,0.72927225,0.8372183,1.3004942,0.74291056,0.5891266,0.6386083,1.0781707
2105.wav,8,maj7,guitar,0.9686312,0.5362277,0.40277845,0.54978025,0.9393319,2.0,0.9016558,0.4486233,0.5420849,1.1732333,0.6710371,0.5692498
2106.wav,9,maj7,guitar,0.64267266,1.0614195,0.6698563,0.6019436,0.6145458,1.126858,2.0,0.91064596,0.5462009,0.70308954,1.0815043,0.6246398
2107.wav,10,maj7,guitar,0.7096976,1.081699,1.9040182,0.99995613,0.69918644,0.88574314,1.5699879,1.6657729,0.7253374,0.65323967,0.8519548,1.1275098
2108.wav,11,maj7,guitar,1.9713247,1.0213318,0.9551016,1.6674497,0.78266394,0.4955206,0.52657944,1.0067439,1.6816142,0.99653965,0.6290964,0.91849506
2109.wav,0,maj7,guitar,0.9782016,1.8973503,0.85442656,0.62803257,0.8397752,0.59452105,0.5443359,0.70766723,1.415788,1.9318783,0.9859048,0.65874255
2110.wav,1,maj7,guitar,0.5950865,1.0043962,1.9600277,1.0333897,0.6990482,1.1008223,0.8549743,0.72338927,0.9132968,1.1147666,1.4825253,0.84738696
2111.wav,2,maj7,guitar,0.87034976,0.8447951,1.236449,2.0,0.8235747,0.83409363,1.3388518,0.9246714,0.73772204,0.7912245,1.0626223,0.95371777
2112.wav,3,maj7,guitar,2.0,0.8073636,0.4873148,0.6576159,1.1238986,0.61266863,0.6683692,1.0109991,0.5454031,0.4159762,0.5090587,1.0442637
2113.wav,4,maj7,guitar,1.1307476,2.0,0.89925957,0.5394053,0.58675617,1.01703,0.5732782,0.6287299,1.0878286,0.5500129,0.45975095,0.65758514
2114.wav,5,maj7,guitar,0.75559103,1.2315094,2.0,1.08428,0.7895587,0.9431993,1.1255567,0.57991827,0.7327708,0.9739803,0.58217955,0.48899525
2115.wav,6,maj7,guitar,0.4622323,0.7814347,1.3346676,2.0,1.014785,0.5604005,0.6289984,1.04979,0.5559756,0.45876843,0.7091862,0.515105
2116.wav,7,maj7,guitar,0.66481674,0.6582477,0.7886775,1.4800395,2.0,1.0301512,0.7350318,0.8803897,1.4856286,0.8186554,0.59637,0.7229073
2117.wav,8,maj7,guitar,1.1599507,0.9200594,0.77222574,0.9146817,1.6401353,2.0,1.0345191,0.7183318,0.91890556,1.5479391,0.8298357,0.852853
2118.wav,7,min7,guitar,0.69881546,0.68799675,1.4437966,1.1392345,2.0,0.7314614,0.6951765,0.7711561,0.5215341,0.602942,0.735983,1.371212
2119.wav,8,min7,guitar,2.0,0.9403471,0.5424121,1.5486822,1.1153638,1.651101,0.7839112,0.6500671,0.829568,0.5851598,0.6739354,0.83846104
2120.wav,9,min7,guitar,0.8927963,2.0,0.9188281,0.8049804,1.1417377,0.8952279,1.6562979,0.6015192,0.48736143,0.6802117,0.4789216,0.54369044
2121.wav,10,min7,guitar,0.71331394,0.94422615,1.7931697,0.799681,0.71525484,1.5999814,1.128866,1.9468888,0.8191918,0.7408876,0.8730713,0.6797768
2122.wav,11,min7,guitar,0.6809594,0.78299046,1.1412072,1.8827224,0.83993065,0.8723805,1.77828,1.0607584,1.8321786,1.0009305,0.8573786,0.88686764
2123.wav,0,min7,guitar,1.0955741,0.7932056,0.72121644,0.9502522,1.9549788,0.7478216,0.6675422,0.9053234,0.8337158,1.8194525,0.7401092,0.62830293
2124.wav,1,min7,guitar,0.77297163,1.0028787,0.5671057,0.5877631,0.8971391,1.9578087,1.0189306,0.6625032,1.0962725,1.17711,1.9820817,0.91544235
2125.wav,2,min7,guitar,0.8239654,0.642761,1.0913614,0.7637019,0.6210592,0.8398862,1.7304485,0.77937317,0.6469613,1.0252249,0.85693026,1.6739328
2126.wav,3,min7,guitar,2.0,0.88853496,0.6735531,0.87926936,0.44031608,0.2834461,0.4388,0.91365266,0.6657088,0.64816695,0.9737175,0.86449254
2127.wav,4,min7,guitar,0.9628256,2.0,0.765908,0.599379,0.56501615,0.5296209,0.62643933,0.80048716,1.129166,0.5598678,0.61516964,0.7578299
2128.wav,5,min7,guitar,1.2428863,1.310956,1.9965255,1.0178483,0.78423715,0.8122837,0.58249295,0.6278314,0.9394734,1.4893582,0.857147,0.7647699
2129.wav,6,min7,guitar,0.7763274,1.2128242,0.98221314,2.0,0.91600657,0.5191951,0.7911718,0.6702385,0.56861615,0.7359033,1.1386452,0.81618166
2130.wav,7,min7,guitar,0.6531327,0.88336277,1.4393713,1.1721569,2.0,0.9180411,0.7454543,0.772774,0.57428336,0.55753255,0.6983483,0.7233932
2131.wav,0,min7,guitar,0.7340627,0.56500435,0.5444429,0.7672709,1.7184968,0.89399755,0.76116997,1.1632259,0.90655416,1.9302125,0.8402137,0.5378531
2132.wav,1,min7,guitar,0.7864134,1.0833896,0.683032,0.6349018,0.790472,1.8519864,0.93005395,0.6618055,1.2169693,1.0476754,1.823606,0.9710712
2133.wav,2,min7,guitar,0.9724924,0.73001206,1.1399995,0.7125292,0.57849264,0.8968613,1.8937371,1.053535,0.934568,1.2084204,0.86385906,1.6758776
2134.wav,3,min7,guitar,2.0,1.065705,0.70122534,1.0238042,0.68008584,0.518623,0.6226446,1.0543888,0.66278285,0.68408835,0.972093,0.84543633
2135.wav,4,min7,guitar,0.877358,2.0,0.95319176,0.62547576,0.65798104,0.46073455,0.47248417,0.5619444,0.8380453,0.5128617,0.6128432,0.819024
2136.wav,5,min7,guitar,1.3694309,1.2066677,2.0,0.9380947,0.6636661,0.6996876,0.4352584,0.39411348,0.5580634,1.1784896,0.7804804,0.72456604
2137.wav,6,min7,guitar,1.0556145,1.466748,0.997673,2.0,0.7788945,0.6102044,0.8290006,0.5676198,0.54836404,0.7089627,1.2978153,0.8806734
2138.wav,7,min7,guitar,0.49505484,0.8060864,1.5488133,1.0525637,2.0,0.9668512,0.641657,0.7581085,0.5741452,0.5197823,0.6535413,0.65902776
2139.wav,8,min7,guitar,1.1183261,0.61911565,0.54546773,1.2530904,1.1493746,2.0,0.9030988,0.5493364,0.6828855,0.50515395,0.4589532,0.58534944
2140.wav,9,min7,guitar,0.63564926,1.0433499,0.63862354,0.74799705,0.88237023,0.9827713,2.0,0.90039504,0.63226867,0.66594064,0.524979,0.47967327
2141.wav,10,min7,guitar,0.6728623,0.9840387,1.9443624,0.9278362,0.6574044,1.1588738,1.0395721,1.7117729,1.1433432,0.795019,0.878429,0.75133806
2142.wav,11,min7,guitar,0.6726879,0.7709663,1.0916809,1.727679,0.69439507,0.72785085,1.2137675,1.0389955,1.9791341,1.0147526,0.75611866,0.75625455
2143.wav,0,min7,guitar,0.9063332,0.77467847,0.60921466,0.72096366,0.83481073,0.7261982,0.8795712,1.314198,0.8645908,2.0,1.237233,0.74921376
2144.wav,5,min7,guitar,0.9953155,1.170008,2.0,0.8759334,0.7278518,0.88164407,0.6625406,0.716105,0.93171287,1.3659068,0.69585085,0.6335772
2145.wav,6,min7,guitar,0.705179,1.0837595,1.1021004,2.0,0.85838544,0.7106787,0.81538254,0.49871635,0.4740177,0.70133126,1.1892371,0.684029
2146.wav,7,min7,guitar,0.5206812,0.69473505,1.3602386,0.99015844,2.0,0.94877315,0.60681176,0.72138315,0.5346186,0.4914235,0.6108295,0.7750082
2147.wav,8,min7,guitar,1.0950986,0.7048972,0.66439176,1.0853055,1.0766356,2.0,0.82353306,0.46664494,0.6210494,0.37684467,0.33956861,0.5156133
2148.wav,9,min7,guitar,0.5853831,1.026727,0.66491306,0.6245399,0.72231364,0.9763812,2.0,0.88583636,0.6221438,0.5541978,0.39173225,0.38616133
2149.wav,10,min7,guitar,0.7227841,1.1417698,2.0,0.9358988,0.78856313,1.0075574,0.96002054,1.7483408,0.8355402,0.71216816,0.8256121,0.600868
2150.wav,11,min7,guitar,0.5909515,0.5848522,0.8515822,1.7834266,0.93667567,0.94444156,1.2514833,0.94833887,1.8791313,1.1107775,0.70556533,0.64417267
2151.wav,0,min7,guitar,0.91598105,0.59537745,0.48587853,0.7623141,1.5793889,0.8888482,0.9436349,1.3765829,0.85543716,2.0,1.0457827,0.61206424
2152.wav,1,min7,guitar,0.9512278,1.2780058,0.77995336,0.7136214,0.9655725,1.6404123,0.87326497,0.9613043,1.6295767,1.0247173,1.9427851,1.1109331
2153.wav,2,min7,guitar,0.788697,0.81324434,1.3120756,0.84834856,0.6865085,1.0599415,1.9599683,1.0852615,0.87555,1.3100238,1.0876746,1.460659
2154.wav,3,min7,guitar,2.0,0.9369816,0.6237606,0.7312257,0.49251536,0.4327116,0.5354556,1.0413051,0.679705,0.6579748,0.90993965,0.8720126
2155.wav,4,min7,guitar,1.1672128,2.0,0.8691293,0.7534215,0.8113129,0.5551359,0.4813327,0.614497,1.1083282,0.65516454,0.56509215,0.84510297
2156.wav,5,min7,guitar,0.74131435,0.92707145,2.0,1.0235099,0.63280535,0.5267817,0.38329005,0.40039825,0.5509759,0.9327245,0.5385135,0.54040015
2157.wav,5,5,guitar,0.88435996,0.50370556,0.46736088,0.67839587,2.0,1.0122709,0.7357193,0.4957292,0.3894842,0.449614,0.63446915,1.5984361
2158.wav,6,5,guitar,1.9965985,0.89854383,0.4720738,0.45492482,0.74352443,1.8661554,0.73881984,0.48325944,0.36053252,0.3557003,0.49286157,0.8150923
2159.wav,7,5,guitar,0.87305903,2.0,0.8402586,0.4646213,0.45827073,0.73870957,1.8048952,0.6927472,0.44142067,0.3026274,0.33554122,0.42240512
2160.wav,8,5,guitar,0.39141312,0.7120548,1.7275611,0.79797083,0.49474478,0.523164,0.7579117,1.8566959,0.88316983,0.54759794,0.2973114,0.26578754
2161.wav,9,5,guitar,0.34330973,0.4433022,0.81904197,2.0,0.91936743,0.54378676,0.52540326,0.65741587,1.3590859,0.6778405,0.4958012,0.3466729
2162.wav,10,5,guitar,0.3681937,0.4176557,0.5098058,0.7694244,1.7923387,0.7943803,0.4408561,0.4274419,0.72087336,1.8659412,0.79063416,0.49627894
2163.wav,11,5,guitar,0.4662531,0.4409896,0.40534887,0.50034535,0.74607277,1.6851416,0.80919516,0.48708683,0.50773954,0.79730785,1.7651365,0.76656204
2164.wav,0,5,guitar,0.9061811,0.5647372,0.49544635,0.4827941,0.4603228,0.7886908,1.847322,0.8152479,0.4155824,0.34458977,0.5434106,1.7012687
2165.wav,1,5,guitar,2.0,0.8860006,0.4402644,0.35489684,0.33093724,0.37346432,0.44059727,0.6941128,0.37657017,0.31396616,0.38184634,0.7109168
2166.wav,2,5,guitar,0.74127924,2.0,0.86487246,0.435234,0.32496744,0.3089186,0.3050984,0.4114437,0.818074,0.49088132,0.3917349,0.43150198
2167.wav,3,5,guitar,0.51046526,1.0197395,2.0,0.808959,0.4705152,0.36499238,0.3969174,0.44080007,0.6398682,1.0402802,0.56263274,0.42453063
2168.wav,4,5,guitar,0.367671,0.4815864,0.93862385,2.0,0.819415,0.43956,0.32231507,0.33215198,0.4223875,0.67913175,1.1357241,0.5106598
2169.wav,5,5,guitar,0.44649345,0.41050518,0.5401938,0.89699507,2.0,0.84453595,0.43458125,0.30640703,0.3073971,0.39053363,0.57571524,0.81168497
2170.wav,5,5,guitar,0.6691586,0.45691913,0.4726283,0.803636,2.0,0.8050198,0.54071116,0.38364556,0.33434376,0.3813647,0.6359678,1.491185
2171.wav,6,5,guitar,1.5915434,0.66525996,0.4310853,0.47927773,0.7402761,1.9674411,0.91172373,0.50603205,0.320379,0.33090317,0.39944196,0.6409798
2172.wav,7,5,guitar,0.65345836,1.4613944,0.5881246,0.42028183,0.44133827,0.84970677,2.0,0.7459277,0.4277155,0.34060025,0.31681618,0.37742192
2173.wav,8,5,guitar,0.39126104,0.7073604,1.4756491,0.62250996,0.43493825,0.51585233,0.8887424,2.0,0.7960055,0.46328598,0.28692198,0.27125496
2174.wav,9,5,guitar,0.4909287,0.51056516,0.84684646,1.9392021,0.91686183,0.5631125,0.55745995,0.93073654,1.8919249,0.9213748,0.6272861,0.42758048
2175.wav,10,5,guitar,0.30455494,0.35034478,0.49662876,0.8632495,1.9830172,0.9769488,0.49186254,0.46911573,0.76606643,1.831735,0.78016496,0.4658004
2176.wav,11,5,guitar,0.47367266,0.4440264,0.39748853,0.4567529,0.6690701,1.4838948,0.73450506,0.5420814,0.58709615,1.0257133,2.0,0.7151292
2177.wav,0,5,guitar,0.8738793,0.62036616,0.50524837,0.5516514,0.5762259,0.8921303,2.0,0.8507784,0.4642527,0.47760743,0.8123653,1.5457277
2178.wav,1,5,guitar,2.0,0.92106265,0.443881,0.30219766,0.28055647,0.33497328,0.5125541,0.95910597,0.4644009,0.27897123,0.33449513,0.7330885
2179.wav,2,5,guitar,0.8742422,2.0,0.7501406,0.42508167,0.3208652,0.28424296,0.29026216,0.3986889,0.6776396,0.41891146,0.39280954,0.47265935
2180.wav,3,5,guitar,0.5870007,1.1041331,2.0,0.6930189,0.40735847,0.29791272,0.3031136,0.32733074,0.52400434,1.1281976,0.64696425,0.48160988
2181.wav,4,5,guitar,0.41440213,0.559131,1.0410662,2.0,0.7433836,0.3770346,0.3219234,0.32671866,0.40100121,0.63075566,0.8956905,0.48800725
2182.wav,5,5,guitar,0.4783424,0.45730594,0.5487311,0.9464637,2.0,0.80712444,0.43619487,0.33030546,0.27945513,0.3118972,0.49244606,0.6469981
2183.wav,0,5,guitar,0.39712703,0.38072813,0.4428798,0.69907475,1.7081603,0.87732923,0.5514911,0.54083246,0.78825945,1.9274635,0.81537116,0.54501456
2184.wav,1,5,guitar,0.55941916,0.40541238,0.3578852,0.41383526,0.77906317,1.7871222,0.9556693,0.6259153,0.5912116,0.83776635,1.8771148,0.85615575
2185.wav,2,5,guitar,0.9226898,0.56255054,0.48681897,0.47928154,0.48168093,0.784034,1.8606955,0.8082176,0.4311952,0.36880073,0.57122254,1.701266
2186.wav,3,5,guitar,2.0,0.8653459,0.4596738,0.3288703,0.289208,0.35650596,0.49224567,0.9187918,0.52371615,0.36341566,0.4348553,0.77121437
2187.wav,4,5,guitar,0.80740833,2.0,0.8693801,0.5430958,0.3929298,0.33001673,0.33183396,0.52277696,0.89241743,0.48968154,0.33402574,0.3770376
2188.wav,5,5,guitar,0.51289976,0.98717403,2.0,0.8099122,0.5039669,0.32969704,0.36537454,0.417938,0.6861672,1.0181924,0.5369392,0.35494667
2189.wav,6,5,guitar,0.45568177,0.53071344,0.9747877,2.0,0.82942915,0.44245765,0.3246163,0.33677626,0.43315658,0.77494735,1.2982419,0.69715405
2190.wav,7,5,guitar,0.49581227,0.47394532,0.52000856,0.86000735,2.0,0.898337,0.52555585,0.3846115,0.33753064,0.39986295,0.5566652,0.7624768
2191.wav,8,5,guitar,1.1570148,0.6744461,0.4188203,0.47629052,0.8199439,2.0,0.9939827,0.54165435,0.36951083,0.31379175,0.36543795,0.54519683
2192.wav,9,5,guitar,0.6527387,1.1404083,0.6488946,0.48278815,0.5496571,1.0682554,2.0,0.8569584,0.5440848,0.4183926,0.41805625,0.43122312
2193.wav,10,5,guitar,0.6099815,1.0382748,2.0,0.8430548,0.5109756,0.4670743,0.90372276,1.6197312,0.9573421,0.5490873,0.53645635,0.60819054
2194.wav,11,5,guitar,0.49483657,0.5911844,1.019449,2.0,1.0388504,0.68333465,0.66895306,1.0378215,1.895858,0.9800556,0.54674286,0.5168299
2195.wav,0,5,guitar,0.20373136,0.28913918,0.3885212,0.77491593,1.5068009,0.72508985,0.52771175,0.6115114,1.0490832,1.9809942,0.77512777,0.25231272
2196.wav,7,7,guitar,1.162567,0.8981727,1.567755,1.0715477,2.0,0.90086985,0.5882354,0.5509595,0.98742455,0.8766303,0.73468536,1.7877833
2197.wav,8,7,guitar,2.0,0.9617043,0.97586495,1.7287493,1.1501482,1.8937391,0.7990955,0.5253434,0.39279154,0.8443733,0.71850437,0.89618504
2198.wav,9,7,guitar,1.1072476,1.9907229,0.72515416,0.6731663,1.5301671,1.0881615,1.9533486,0.7669648,0.5517018,0.53592736,0.8845291,0.7681204
2199.wav,10,7,guitar,0.67257154,0.95751286,1.6523325,0.65400726,0.7417764,1.601026,1.1884274,1.9020174,0.8619474,0.7170595,0.61309355,0.65843385
2200.wav,11,7,guitar,0.9176229,0.6203824,0.87235403,1.8551277,0.9354918,0.8855997,1.7633114,1.0080793,1.4995357,0.85470563,0.6603546,0.5999614
2201.wav,0,7,guitar,0.6116543,1.122047,0.848589,0.9209333,1.7417469,0.744379,0.68092954,0.99473554,1.0627067,2.0,0.8090077,0.59403807
2202.wav,1,7,guitar,0.672232,0.62030196,1.0942235,0.70086956,0.71756935,1.6466112,0.96816766,0.81969,1.1902578,0.91481125,1.98021,1.0056783
2203.wav,2,7,guitar,0.9408826,0.6993665,0.7091106,1.088674,0.8548346,0.88950384,1.8206086,0.8397834,0.68341297,0.94176686,0.86351836,1.6549635
2204.wav,3,7,guitar,2.0,0.892802,0.44881636,0.45047158,0.6090013,0.34169227,0.528214,0.934669,0.60298157,0.5470047,0.8626267,0.8760946
2205.wav,4,7,guitar,0.9495382,2.0,0.8196771,0.482203,0.4580227,0.5699188,0.4737556,0.5213665,0.96663105,0.5790363,0.5042243,0.59946746
2206.wav,5,7,guitar,1.3172184,1.1158319,2.0,0.99520516,0.60843605,0.64576113,0.8549228,0.569607,0.5794925,1.1227648,0.8212342,0.8038681
2207.wav,6,7,guitar,0.7674269,1.1755949,1.1261634,2.0,0.9145224,0.63788426,0.6983805,0.7837684,0.67301834,0.77935493,1.3127598,0.7811791
2208.wav,7,7,guitar,0.59496,0.8485616,1.3005797,1.1353394,2.0,0.8433163,0.56802034,0.5501994,0.7067354,0.5126329,0.73283786,0.8455374
2209.wav,0,7,guitar,0.57764363,0.91973525,0.76656926,1.0561609,1.9258242,0.76409805,0.5567004,0.9016466,0.90205264,1.8469557,0.76440287,0.58766603
2210.wav,1,7,guitar,0.640473,0.600894,1.0798453,0.8140756,0.745521,1.6981885,0.87364984,0.60639876,1.2165924,1.1669536,2.0,0.9548098
2211.wav,2,7,guitar,0.9371474,0.56172943,0.6572138,1.0469382,0.7949244,0.81547165,1.7272792,0.7274878,0.6194494,0.97112525,0.8893765,1.7243128
2212.wav,3,7,guitar,2.0,0.85342157,0.48899204,0.46998748,0.6784755,0.47190106,0.5403547,1.0837455,0.7181996,0.6444501,1.0022305,0.9935214
2213.wav,4,7,guitar,0.8483483,2.0,1.0250069,0.58533984,0.48556983,0.6571629,0.64693606,0.66786176,1.0325603,0.6098256,0.5481614,0.746087
2214.wav,5,7,guitar,0.99820185,0.9333184,1.9436132,1.0051986,0.5774975,0.63477004,0.8987261,0.74065137,0.79055905,1.4877971,0.93516535,0.7523652
2215.wav,6,7,guitar,0.7054092,1.1405327,1.0880933,2.0,0.85300374,0.53851974,0.55904067,0.68825984,0.50149196,0.6659998,1.2949488,0.76118934
2216.wav,7,7,guitar,0.5803932,0.8300864,1.368691,1.1059556,2.0,0.92503273,0.6231806,0.56968784,0.7799136,0.59444654,0.59965193,0.9377742
2217.wav,8,7,guitar,1.4817309,0.9530676,0.8094543,1.2990685,1.1646023,1.9979692,1.130621,0.7294937,0.63048387,0.70336175,0.56712866,0.63322306
2218.wav,9,7,guitar,0.7943491,1.3623328,0.7369244,0.6796715,0.8496928,1.1201503,2.0,0.9551446,0.70935935,0.6587013,0.67662454,0.5556493
2219.wav,10,7,guitar,0.6547804,1.0727816,2.0,1.1111842,0.8656337,1.1055378,0.8706356,1.4324191,0.8918532,0.58402574,0.5942411,0.7137635
2220.wav,11,7,guitar,0.72495425,0.64071316,0.9241108,1.8127401,0.84068644,0.70141107,1.0456014,0.9481713,1.7990654,0.93677354,0.5938132,0.58877194
2221.wav,0,7,guitar,0.85949326,1.3205199,0.9213604,0.9944511,1.0760589,0.8188311,0.9222647,1.2991903,0.9682672,2.0,1.070997,0.6789536
2222.wav,5,7,guitar,1.4325938,1.2359524,2.0,0.7679061,0.5644976,0.58995044,0.80819976,0.56354904,0.6364082,1.0595666,0.5886536,0.8159759
2223.wav,6,7,guitar,0.65721285,1.1487348,1.1435295,2.0,0.8698359,0.52349,0.52292734,0.68424314,0.44381273,0.61174834,1.2172267,0.6771872
2224.wav,7,7,guitar,0.4980347,0.6278517,1.4358554,1.227097,2.0,0.8147521,0.548504,0.5365574,0.71800846,0.5334513,0.5968819,0.75296295
2225.wav,8,7,guitar,1.316848,0.7367529,0.7506817,1.2598603,0.9368642,2.0,0.9335227,0.5044787,0.50051564,0.6997556,0.6092185,0.7178076
2226.wav,9,7,guitar,0.66152,1.1266394,0.68848956,0.6316078,0.80773485,0.95986307,2.0,0.88342696,0.59479356,0.53648126,0.561409,0.50659466
2227.wav,10,7,guitar,0.7572292,1.0753026,1.8842032,0.84572625,0.7812784,1.1222665,0.8784536,1.6531017,1.1306345,0.68264735,0.7372674,0.7875908
2228.wav,11,7,guitar,0.8999182,0.7531561,1.008616,2.0,1.0293813,0.96063,1.4757211,1.0328287,1.7464343,1.0191646,0.6411283,0.76514125
2229.wav,0,7,guitar,0.7488015,0.89877695,0.55746514,0.5822582,0.70088995,0.49090636,0.576617,1.1423556,1.0756222,2.0,0.98523885,0.6128516
2230.wav,1,7,guitar,0.6541224,0.77951723,1.3263934,0.9072256,0.81404686,1.3660097,0.91677845,0.9517889,1.5566349,0.97556376,1.8476741,1.0138718
2231.wav,2,7,guitar,0.57394844,0.46597326,0.5568554,1.0129793,0.8381413,1.1328098,2.0,0.96908534,0.99985325,1.5908227,1.2111096,1.381953
2232.wav,3,7,guitar,2.0,1.1025478,0.6604934,0.7613125,0.88367856,0.7216332,0.8158418,1.309813,0.6526827,0.6156684,0.9994244,0.93353206
2233.wav,4,7,guitar,0.9559959,2.0,0.9400214,0.61334664,0.5209551,0.61802155,0.5675049,0.7377635,1.1366862,0.5634587,0.654132,0.61685956
2234.wav,5,7,guitar,0.70187914,0.87376606,2.0,1.1664522,0.7279879,0.63574237,0.59162253,0.5704917,0.7942759,1.0611422,0.6166661,0.5897528
2235.wav,0,hdim7,guitar,0.8141726,0.5540018,0.7283486,1.7414479,1.0041631,0.54564756,0.6479251,1.0304753,0.9296906,2.0,1.0026577,0.6085383
2236.wav,1,hdim7,guitar,0.6052352,0.92938614,0.6727986,0.91621155,1.7329943,1.0505438,0.5857168,0.6040106,1.1281818,1.1951227,1.9505002,0.8377336
2237.wav,2,hdim7,guitar,0.9601885,0.67799056,1.2130656,0.7683767,0.87896985,1.7991917,1.0600302,0.62729,0.6995899,1.2969346,1.1154661,2.0
2238.wav,3,hdim7,guitar,1.9485836,0.9026535,0.6917182,0.9593585,0.70732135,1.0053486,1.8440645,0.92204183,0.50315994,0.6251473,1.0402738,1.0219871
2239.wav,4,hdim7,guitar,0.8575411,2.0,0.8316865,0.517493,0.6265515,0.41328362,0.4887181,0.70549417,0.46830016,0.3682289,0.42907917,0.5605439
2240.wav,5,hdim7,guitar,1.1096967,1.1688664,2.0,0.8846052,0.7025855,0.88217187,0.57712567,0.7629921,1.1408404,0.8615006,0.5903777,0.81739527
2241.wav,6,hdim7,guitar,0.58209795,1.1007873,1.0138977,2.0,1.088707,0.64847744,0.84595764,0.6259515,0.5592206,1.0236278,0.7679416,0.5226229
2242.wav,7,hdim7,guitar,0.5916167,0.7258776,1.4994445,1.1843737,2.0,1.0318054,0.6718097,0.79722935,0.5606214,0.7310713,1.1501994,0.8127498
2243.wav,8,hdim7,guitar,0.67657053,0.6744671,0.871052,1.3657675,0.9768084,2.0,1.1374782,0.8116608,0.8096493,0.5008733,0.5983957,0.8499464
