,file_name,label,instrument,type_of_sound
1772,1772.wav,B:min,guitar,Campfire
1773,1773.wav,C:min,guitar,Campfire
1774,1774.wav,C#:min,guitar,Campfire
1775,1775.wav,D:min,guitar,Campfire
1776,1776.wav,E:maj7,guitar,Campfire
1777,1777.wav,F:maj7,guitar,Campfire
1778,1778.wav,F#:maj7,guitar,Campfire
1779,1779.wav,G:maj7,guitar,Campfire
1780,1780.wav,G#:maj7,guitar,Campfire
1781,1781.wav,A:maj7,guitar,Campfire
1782,1782.wav,A#:maj7,guitar,Campfire
1783,1783.wav,B:maj7,guitar,Campfire
1784,1784.wav,C:maj7,guitar,Campfire
1785,1785.wav,C#:maj7,guitar,Campfire
1786,1786.wav,D:maj7,guitar,Campfire
1787,1787.wav,D#:maj7,guitar,Campfire
1788,1788.wav,E:maj7,guitar,Campfire
1789,1789.wav,C:maj7,guitar,Campfire
1790,1790.wav,C#:maj7,guitar,Campfire
1791,1791.wav,D:maj7,guitar,Campfire
1792,1792.wav,D#:maj7,guitar,Campfire
1793,1793.wav,E:maj7,guitar,Campfire
1794,1794.wav,F:maj7,guitar,Campfire
1795,1795.wav,F#:maj7,guitar,Campfire
1796,1796.wav,G:maj7,guitar,Campfire
1797,1797.wav,G#:maj7,guitar,Campfire
1798,1798.wav,A:maj7,guitar,Campfire
1799,1799.wav,A#:maj7,guitar,Campfire
1800,1800.wav,B:maj7,guitar,Campfire
1801,1801.wav,C:maj7,guitar,Campfire
1802,1802.wav,F:maj7,guitar,Campfire
1803,1803.wav,F#:maj7,guitar,Campfire
1804,1804.wav,G:maj7,guitar,Campfire
1805,1805.wav,G#:maj7,guitar,Campfire
1806,1806.wav,A:maj7,guitar,Campfire
1807,1807.wav,A#:maj7,guitar,Campfire
1808,1808.wav,B:maj7,guitar,Campfire
1809,1809.wav,C:maj7,guitar,Campfire
1810,1810.wav,C#:maj7,guitar,Campfire
1811,1811.wav,D:maj7,guitar,Campfire
1812,1812.wav,D#:maj7,guitar,Campfire
1813,1813.wav,E:maj7,guitar,Campfire
1814,1814.wav,F:maj7,guitar,Campfire
1815,1815.wav,E:min7,guitar,Campfire
1816,1816.wav,F:min7,guitar,Campfire
1817,1817.wav,F#:min7,guitar,Campfire
1818,1818.wav,G:min7,guitar,Campfire
1819,1819.wav,G#:min7,guitar,Campfire
1820,1820.wav,A:min7,guitar,Campfire
1821,1821.wav,A#:min7,guitar,Campfire
1822,1822.wav,B:min7,guitar,Campfire
1823,1823.wav,C:min7,guitar,Campfire
1824,1824.wav,C#:min7,guitar,Campfire
1825,1825.wav,D:min7,guitar,Campfire
1826,1826.wav,D#:min7,guitar,Campfire
1827,1827.wav,E:min7,guitar,Campfire
1828,1828.wav,A:min7,guitar,Campfire
1829,1829.wav,A#:min7,guitar,Campfire
1830,1830.wav,B:min7,guitar,Campfire
1831,1831.wav,C:min7,guitar,Campfire
1832,1832.wav,C#:min7,guitar,Campfire
1833,1833.wav,D:min7,guitar,Campfire
1834,1834.wav,D#:min7,guitar,Campfire
1835,1835.wav,E:min7,guitar,Campfire
1836,1836.wav,F:min7,guitar,Campfire
1837,1837.wav,F#:min7,guitar,Campfire
1838,1838.wav,G:min7,guitar,Campfire
1839,1839.wav,G#:min7,guitar,Campfire
1840,1840.wav,A:min7,guitar,Campfire
1841,1841.wav,D:min7,guitar,Campfire
1842,1842.wav,D#:min7,guitar,Campfire
1843,1843.wav,E:min7,guitar,Campfire
1844,1844.wav,F:min7,guitar,Campfire
1845,1845.wav,F#:min7,guitar,Campfire
1846,1846.wav,G:min7,guitar,Campfire
1847,1847.wav,G#:min7,guitar,Campfire
1848,1848.wav,A:min7,guitar,Campfire
1849,1849.wav,A#:min7,guitar,Campfire
1850,1850.wav,B:min7,guitar,Campfire
1851,1851.wav,C:min7,guitar,Campfire
1852,1852.wav,C#:min7,guitar,Campfire
1853,1853.wav,D:min7,guitar,Campfire
1854,1854.wav,D:5,guitar,Campfire
1855,1855.wav,D#:5,guitar,Campfire
1856,1856.wav,E:5,guitar,Campfire
1857,1857.wav,F:5,guitar,Campfire
1858,1858.wav,F#:5,guitar,Campfire
1859,1859.wav,G:5,guitar,Campfire
1860,1860.wav,G#:5,guitar,Campfire
1861,1861.wav,A:5,guitar,Campfire
1862,1862.wav,A#:5,guitar,Campfire
1863,1863.wav,B:5,guitar,Campfire
1864,1864.wav,C:5,guitar,Campfire
1865,1865.wav,C#:5,guitar,Campfire
1866,1866.wav,D:5,guitar,Campfire
1867,1867.wav,D:5,guitar,Campfire
1868,1868.wav,D#:5,guitar,Campfire
1869,1869.wav,E:5,guitar,Campfire
1870,1870.wav,F:5,guitar,Campfire
1871,1871.wav,F#:5,guitar,Campfire
1872,1872.wav,G:5,guitar,Campfire
1873,1873.wav,G#:5,guitar,Campfire
1874,1874.wav,A:5,guitar,Campfire
1875,1875.wav,A#:5,guitar,Campfire
1876,1876.wav,B:5,guitar,Campfire
1877,1877.wav,C:5,guitar,Campfire
1878,1878.wav,C#:5,guitar,Campfire
1879,1879.wav,D:5,guitar,Campfire
1880,1880.wav,A:5,guitar,Campfire
1881,1881.wav,A#:5,guitar,Campfire
1882,1882.wav,B:5,guitar,Campfire
1883,1883.wav,C:5,guitar,Campfire
1884,1884.wav,C#:5,guitar,Campfire
1885,1885.wav,D:5,guitar,Campfire
1886,1886.wav,D#:5,guitar,Campfire
1887,1887.wav,E:5,guitar,Campfire
1888,1888.wav,F:5,guitar,Campfire
1889,1889.wav,F#:5,guitar,Campfire
1890,1890.wav,G:5,guitar,Campfire
1891,1891.wav,G#:5,guitar,Campfire
1892,1892.wav,A:5,guitar,Campfire
1893,1893.wav,E:7,guitar,Campfire
1894,1894.wav,F:7,guitar,Campfire
1895,1895.wav,F#:7,guitar,Campfire
1896,1896.wav,G:7,guitar,Campfire
1897,1897.wav,G#:7,guitar,Campfire
1898,1898.wav,A:7,guitar,Campfire
1899,1899.wav,A#:7,guitar,Campfire
1900,1900.wav,B:7,guitar,Campfire
1901,1901.wav,C:7,guitar,Campfire
1902,1902.wav,C#:7,guitar,Campfire
1903,1903.wav,D:7,guitar,Campfire
1904,1904.wav,D#:7,guitar,Campfire
1905,1905.wav,E:7,guitar,Campfire
1906,1906.wav,A:7,guitar,Campfire
1907,1907.wav,A#:7,guitar,Campfire
1908,1908.wav,B:7,guitar,Campfire
1909,1909.wav,C:7,guitar,Campfire
1910,1910.wav,C#:7,guitar,Campfire
1911,1911.wav,D:7,guitar,Campfire
1912,1912.wav,D#:7,guitar,Campfire
1913,1913.wav,E:7,guitar,Campfire
1914,1914.wav,F:7,guitar,Campfire
1915,1915.wav,F#:7,guitar,Campfire
1916,1916.wav,G:7,guitar,Campfire
1917,1917.wav,G#:7,guitar,Campfire
1918,1918.wav,A:7,guitar,Campfire
1919,1919.wav,D:7,guitar,Campfire
1920,1920.wav,D#:7,guitar,Campfire
1921,1921.wav,E:7,guitar,Campfire
1922,1922.wav,F:7,guitar,Campfire
1923,1923.wav,F#:7,guitar,Campfire
1924,1924.wav,G:7,guitar,Campfire
1925,1925.wav,G#:7,guitar,Campfire
1926,1926.wav,A:7,guitar,Campfire
1927,1927.wav,A#:7,guitar,Campfire
1928,1928.wav,B:7,guitar,Campfire
1929,1929.wav,C:7,guitar,Campfire
1930,1930.wav,C#:7,guitar,Campfire
1931,1931.wav,D:7,guitar,Campfire
1932,1932.wav,A:hdim7,guitar,Campfire
1933,1933.wav,A#:hdim7,guitar,Campfire
1934,1934.wav,B:hdim7,guitar,Campfire
1935,1935.wav,C:hdim7,guitar,Campfire
1936,1936.wav,C#:hdim7,guitar,Campfire
1937,1937.wav,D:hdim7,guitar,Campfire
1938,1938.wav,D#:hdim7,guitar,Campfire
1939,1939.wav,E:hdim7,guitar,Campfire
1940,1940.wav,F:hdim7,guitar,Campfire
1941,1941.wav,F#:hdim7,guitar,Campfire
1942,1942.wav,G:hdim7,guitar,Campfire
1943,1943.wav,G#:hdim7,guitar,Campfire
1944,1944.wav,A:hdim7,guitar,Campfire
1945,1945.wav,F:hdim7,guitar,Campfire
1946,1946.wav,F#:hdim7,guitar,Campfire
1947,1947.wav,G:hdim7,guitar,Campfire
1948,1948.wav,G#:hdim7,guitar,Campfire
1949,1949.wav,A:hdim7,guitar,Campfire
1950,1950.wav,A#:hdim7,guitar,Campfire
1951,1951.wav,B:hdim7,guitar,Campfire
1952,1952.wav,C:hdim7,guitar,Campfire
1953,1953.wav,C#:hdim7,guitar,Campfire
1954,1954.wav,D:hdim7,guitar,Campfire
1955,1955.wav,D#:hdim7,guitar,Campfire
1956,1956.wav,E:hdim7,guitar,Campfire
1957,1957.wav,F:hdim7,guitar,Campfire
1958,1958.wav,E:hdim7,guitar,Campfire
1959,1959.wav,F:hdim7,guitar,Campfire
1960,1960.wav,F#:hdim7,guitar,Campfire
1961,1961.wav,G:hdim7,guitar,Campfire
1962,1962.wav,G#:hdim7,guitar,Campfire
1963,1963.wav,A:hdim7,guitar,Campfire
1964,1964.wav,A#:hdim7,guitar,Campfire
1965,1965.wav,B:hdim7,guitar,Campfire
1966,1966.wav,C:hdim7,guitar,Campfire
1967,1967.wav,C#:hdim7,guitar,Campfire
1968,1968.wav,D:hdim7,guitar,Campfire
1969,1969.wav,D#:hdim7,guitar,Campfire
1970,1970.wav,E:hdim7,guitar,Campfire
1971,1971.wav,C:maj,non_guitar,Celestial_Pad
1972,1972.wav,C:maj/3,non_guitar,Celestial_Pad
1973,1973.wav,C:maj/5,non_guitar,Celestial_Pad
1974,1974.wav,C#:maj,non_guitar,Celestial_Pad
1975,1975.wav,C#:maj/3,non_guitar,Celestial_Pad
1976,1976.wav,C#:maj/5,non_guitar,Celestial_Pad
1977,1977.wav,D:maj,non_guitar,Celestial_Pad
1978,1978.wav,D:maj/3,non_guitar,Celestial_Pad
1979,1979.wav,D:maj/5,non_guitar,Celestial_Pad
1980,1980.wav,D#:maj,non_guitar,Celestial_Pad
1981,1981.wav,D#:maj/3,non_guitar,Celestial_Pad
1982,1982.wav,D#:maj/5,non_guitar,Celestial_Pad
1983,1983.wav,E:maj,non_guitar,Celestial_Pad
1984,1984.wav,E:maj/3,non_guitar,Celestial_Pad
1985,1985.wav,E:maj/5,non_guitar,Celestial_Pad
1986,1986.wav,F:maj,non_guitar,Celestial_Pad
1987,1987.wav,F:maj/3,non_guitar,Celestial_Pad
1988,1988.wav,F:maj/5,non_guitar,Celestial_Pad
1989,1989.wav,F#:maj,non_guitar,Celestial_Pad
1990,1990.wav,F#:maj/3,non_guitar,Celestial_Pad
1991,1991.wav,F#:maj/5,non_guitar,Celestial_Pad
1992,1992.wav,G:maj,non_guitar,Celestial_Pad
1993,1993.wav,G:maj/3,non_guitar,Celestial_Pad
1994,1994.wav,G:maj/5,non_guitar,Celestial_Pad
1995,1995.wav,G#:maj,non_guitar,Celestial_Pad
1996,1996.wav,G#:maj/3,non_guitar,Celestial_Pad
1997,1997.wav,G#:maj/5,non_guitar,Celestial_Pad
1998,1998.wav,A:maj,non_guitar,Celestial_Pad
1999,1999.wav,A:maj/3,non_guitar,Celestial_Pad
2000,2000.wav,A:maj/5,non_guitar,Celestial_Pad
2001,2001.wav,A#:maj,non_guitar,Celestial_Pad
2002,2002.wav,A#:maj/3,non_guitar,Celestial_Pad
2003,2003.wav,A#:maj/5,non_guitar,Celestial_Pad
2004,2004.wav,B:maj,non_guitar,Celestial_Pad
2005,2005.wav,B:maj/3,non_guitar,Celestial_Pad
2006,2006.wav,B:maj/5,non_guitar,Celestial_Pad
2007,2007.wav,C:maj,non_guitar,Celestial_Pad
2008,2008.wav,C:maj/3,non_guitar,Celestial_Pad
2009,2009.wav,C:maj/5,non_guitar,Celestial_Pad
2010,2010.wav,C#:maj,non_guitar,Celestial_Pad
2011,2011.wav,C#:maj/3,non_guitar,Celestial_Pad
2012,2012.wav,C#:maj/5,non_guitar,Celestial_Pad
2013,2013.wav,D:maj,non_guitar,Celestial_Pad
2014,2014.wav,D:maj/3,non_guitar,Celestial_Pad
2015,2015.wav,D:maj/5,non_guitar,Celestial_Pad
2016,2016.wav,D#:maj,non_guitar,Celestial_Pad
2017,2017.wav,D#:maj/3,non_guitar,Celestial_Pad
2018,2018.wav,D#:maj/5,non_guitar,Celestial_Pad
2019,2019.wav,E:maj,non_guitar,Celestial_Pad
2020,2020.wav,E:maj/3,non_guitar,Celestial_Pad
2021,2021.wav,E:maj/5,non_guitar,Celestial_Pad
2022,2022.wav,F:maj,non_guitar,Celestial_Pad
2023,2023.wav,F:maj/3,non_guitar,Celestial_Pad
2024,2024.wav,F:maj/5,non_guitar,Celestial_Pad
2025,2025.wav,F#:maj,non_guitar,Celestial_Pad
2026,2026.wav,F#:maj/3,non_guitar,Celestial_Pad
2027,2027.wav,F#:maj/5,non_guitar,Celestial_Pad
2028,2028.wav,G:maj,non_guitar,Celestial_Pad
2029,2029.wav,G:maj/3,non_guitar,Celestial_Pad
2030,2030.wav,G:maj/5,non_guitar,Celestial_Pad
2031,2031.wav,G#:maj,non_guitar,Celestial_Pad
2032,2032.wav,G#:maj/3,non_guitar,Celestial_Pad
2033,2033.wav,G#:maj/5,non_guitar,Celestial_Pad
2034,2034.wav,A:maj,non_guitar,Celestial_Pad
2035,2035.wav,A:maj/3,non_guitar,Celestial_Pad
2036,2036.wav,A:maj/5,non_guitar,Celestial_Pad
2037,2037.wav,A#:maj,non_guitar,Celestial_Pad
2038,2038.wav,A#:maj/3,non_guitar,Celestial_Pad
2039,2039.wav,A#:maj/5,non_guitar,Celestial_Pad
2040,2040.wav,B:maj,non_guitar,Celestial_Pad
2041,2041.wav,B:maj/3,non_guitar,Celestial_Pad
2042,2042.wav,B:maj/5,non_guitar,Celestial_Pad
2043,2043.wav,C:min,non_guitar,Celestial_Pad
2044,2044.wav,C:min/3,non_guitar,Celestial_Pad
2045,2045.wav,C:min/5,non_guitar,Celestial_Pad
2046,2046.wav,C#:min,non_guitar,Celestial_Pad
2047,2047.wav,C#:min/3,non_guitar,Celestial_Pad
2048,2048.wav,C#:min/5,non_guitar,Celestial_Pad
2049,2049.wav,D:min,non_guitar,Celestial_Pad
2050,2050.wav,D:min/3,non_guitar,Celestial_Pad
2051,2051.wav,D:min/5,non_guitar,Celestial_Pad
2052,2052.wav,D#:min,non_guitar,Celestial_Pad
2053,2053.wav,D#:min/3,non_guitar,Celestial_Pad
2054,2054.wav,D#:min/5,non_guitar,Celestial_Pad
2055,2055.wav,E:min,non_guitar,Celestial_Pad
2056,2056.wav,E:min/3,non_guitar,Celestial_Pad
2057,2057.wav,E:min/5,non_guitar,Celestial_Pad
2058,2058.wav,F:min,non_guitar,Celestial_Pad
2059,2059.wav,F:min/3,non_guitar,Celestial_Pad
2060,2060.wav,F:min/5,non_guitar,Celestial_Pad
2061,2061.wav,F#:min,non_guitar,Celestial_Pad
2062,2062.wav,F#:min/3,non_guitar,Celestial_Pad
2063,2063.wav,F#:min/5,non_guitar,Celestial_Pad
2064,2064.wav,G:min,non_guitar,Celestial_Pad
2065,2065.wav,G:min/3,non_guitar,Celestial_Pad
2066,2066.wav,G:min/5,non_guitar,Celestial_Pad
2067,2067.wav,G#:min,non_guitar,Celestial_Pad
2068,2068.wav,G#:min/3,non_guitar,Celestial_Pad
2069,2069.wav,G#:min/5,non_guitar,Celestial_Pad
2070,2070.wav,A:min,non_guitar,Celestial_Pad
2071,2071.wav,A:min/3,non_guitar,Celestial_Pad
2072,2072.wav,A:min/5,non_guitar,Celestial_Pad
2073,2073.wav,A#:min,non_guitar,Celestial_Pad
2074,2074.wav,A#:min/3,non_guitar,Celestial_Pad
2075,2075.wav,A#:min/5,non_guitar,Celestial_Pad
2076,2076.wav,B:min,non_guitar,Celestial_Pad
2077,2077.wav,B:min/3,non_guitar,Celestial_Pad
2078,2078.wav,B:min/5,non_guitar,Celestial_Pad
2079,2079.wav,C:min,non_guitar,Celestial_Pad
2080,2080.wav,C:min/3,non_guitar,Celestial_Pad
2081,2081.wav,C:min/5,non_guitar,Celestial_Pad
2082,2082.wav,C#:min,non_guitar,Celestial_Pad
2083,2083.wav,C#:min/3,non_guitar,Celestial_Pad
2084,2084.wav,C#:min/5,non_guitar,Celestial_Pad
2085,2085.wav,D:min,non_guitar,Celestial_Pad
2086,2086.wav,D:min/3,non_guitar,Celestial_Pad
2087,2087.wav,D:min/5,non_guitar,Celestial_Pad
2088,2088.wav,D#:min,non_guitar,Celestial_Pad
2089,2089.wav,D#:min/3,non_guitar,Celestial_Pad
2090,2090.wav,D#:min/5,non_guitar,Celestial_Pad
2091,2091.wav,E:min,non_guitar,Celestial_Pad
2092,2092.wav,E:min/3,non_guitar,Celestial_Pad
2093,2093.wav,E:min/5,non_guitar,Celestial_Pad
2094,2094.wav,F:min,non_guitar,Celestial_Pad
2095,2095.wav,F:min/3,non_guitar,Celestial_Pad
2096,2096.wav,F:min/5,non_guitar,Celestial_Pad
2097,2097.wav,F#:min,non_guitar,Celestial_Pad
2098,2098.wav,F#:min/3,non_guitar,Celestial_Pad
2099,2099.wav,F#:min/5,non_guitar,Celestial_Pad
2100,2100.wav,G:min,non_guitar,Celestial_Pad
2101,2101.wav,G:min/3,non_guitar,Celestial_Pad
2102,2102.wav,G:min/5,non_guitar,Celestial_Pad
2103,2103.wav,G#:min,non_guitar,Celestial_Pad
2104,2104.wav,G#:min/3,non_guitar,Celestial_Pad
2105,2105.wav,G#:min/5,non_guitar,Celestial_Pad
2106,2106.wav,A:min,non_guitar,Celestial_Pad
2107,2107.wav,A:min/3,non_guitar,Celestial_Pad
2108,2108.wav,A:min/5,non_guitar,Celestial_Pad
2109,2109.wav,A#:min,non_guitar,Celestial_Pad
2110,2110.wav,A#:min/3,non_guitar,Celestial_Pad
2111,2111.wav,A#:min/5,non_guitar,Celestial_Pad
2112,2112.wav,B:min,non_guitar,Celestial_Pad
2113,2113.wav,B:min/3,non_guitar,Celestial_Pad
2114,2114.wav,B:min/5,non_guitar,Celestial_Pad
2115,2115.wav,C:maj7,non_guitar,Celestial_Pad
2116,2116.wav,C:maj7/3,non_guitar,Celestial_Pad
2117,2117.wav,C:maj7/5,non_guitar,Celestial_Pad
2118,2118.wav,C:maj7/7,non_guitar,Celestial_Pad
2119,2119.wav,C#:maj7,non_guitar,Celestial_Pad
2120,2120.wav,C#:maj7/3,non_guitar,Celestial_Pad
2121,2121.wav,C#:maj7/5,non_guitar,Celestial_Pad
2122,2122.wav,C#:maj7/7,non_guitar,Celestial_Pad
2123,2123.wav,D:maj7,non_guitar,Celestial_Pad
2124,2124.wav,D:maj7/3,non_guitar,Celestial_Pad
2125,2125.wav,D:maj7/5,non_guitar,Celestial_Pad
2126,2126.wav,D:maj7/7,non_guitar,Celestial_Pad
2127,2127.wav,D#:maj7,non_guitar,Celestial_Pad
2128,2128.wav,D#:maj7/3,non_guitar,Celestial_Pad
2129,2129.wav,D#:maj7/5,non_guitar,Celestial_Pad
2130,2130.wav,D#:maj7/7,non_guitar,Celestial_Pad
2131,2131.wav,E:maj7,non_guitar,Celestial_Pad
2132,2132.wav,E:maj7/3,non_guitar,Celestial_Pad
2133,2133.wav,E:maj7/5,non_guitar,Celestial_Pad
2134,2134.wav,E:maj7/7,non_guitar,Celestial_Pad
2135,2135.wav,F:maj7,non_guitar,Celestial_Pad
2136,2136.wav,F:maj7/3,non_guitar,Celestial_Pad
2137,2137.wav,F:maj7/5,non_guitar,Celestial_Pad
2138,2138.wav,F:maj7/7,non_guitar,Celestial_Pad
2139,2139.wav,F#:maj7,non_guitar,Celestial_Pad
2140,2140.wav,F#:maj7/3,non_guitar,Celestial_Pad
2141,2141.wav,F#:maj7/5,non_guitar,Celestial_Pad
2142,2142.wav,F#:maj7/7,non_guitar,Celestial_Pad
2143,2143.wav,G:maj7,non_guitar,Celestial_Pad
2144,2144.wav,G:maj7/3,non_guitar,Celestial_Pad
2145,2145.wav,G:maj7/5,non_guitar,Celestial_Pad
2146,2146.wav,G:maj7/7,non_guitar,Celestial_Pad
2147,2147.wav,G#:maj7,non_guitar,Celestial_Pad
2148,2148.wav,G#:maj7/3,non_guitar,Celestial_Pad
2149,2149.wav,G#:maj7/5,non_guitar,Celestial_Pad
2150,2150.wav,G#:maj7/7,non_guitar,Celestial_Pad
2151,2151.wav,A:maj7,non_guitar,Celestial_Pad
2152,2152.wav,A:maj7/3,non_guitar,Celestial_Pad
2153,2153.wav,A:maj7/5,non_guitar,Celestial_Pad
2154,2154.wav,A:maj7/7,non_guitar,Celestial_Pad
2155,2155.wav,A#:maj7,non_guitar,Celestial_Pad
2156,2156.wav,A#:maj7/3,non_guitar,Celestial_Pad
2157,2157.wav,A#:maj7/5,non_guitar,Celestial_Pad
2158,2158.wav,A#:maj7/7,non_guitar,Celestial_Pad
2159,2159.wav,B:maj7,non_guitar,Celestial_Pad
2160,2160.wav,B:maj7/3,non_guitar,Celestial_Pad
2161,2161.wav,B:maj7/5,non_guitar,Celestial_Pad
2162,2162.wav,B:maj7/7,non_guitar,Celestial_Pad
2163,2163.wav,C:maj7,non_guitar,Celestial_Pad
2164,2164.wav,C:maj7/3,non_guitar,Celestial_Pad
2165,2165.wav,C:maj7/5,non_guitar,Celestial_Pad
2166,2166.wav,C:maj7/7,non_guitar,Celestial_Pad
2167,2167.wav,C#:maj7,non_guitar,Celestial_Pad
2168,2168.wav,C#:maj7/3,non_guitar,Celestial_Pad
2169,2169.wav,C#:maj7/5,non_guitar,Celestial_Pad
2170,2170.wav,C#:maj7/7,non_guitar,Celestial_Pad
2171,2171.wav,D:maj7,non_guitar,Celestial_Pad
2172,2172.wav,D:maj7/3,non_guitar,Celestial_Pad
2173,2173.wav,D:maj7/5,non_guitar,Celestial_Pad
2174,2174.wav,D:maj7/7,non_guitar,Celestial_Pad
2175,2175.wav,D#:maj7,non_guitar,Celestial_Pad
2176,2176.wav,D#:maj7/3,non_guitar,Celestial_Pad
2177,2177.wav,D#:maj7/5,non_guitar,Celestial_Pad
2178,2178.wav,D#:maj7/7,non_guitar,Celestial_Pad
2179,2179.wav,E:maj7,non_guitar,Celestial_Pad
2180,2180.wav,E:maj7/3,non_guitar,Celestial_Pad
2181,2181.wav,E:maj7/5,non_guitar,Celestial_Pad
2182,2182.wav,E:maj7/7,non_guitar,Celestial_Pad
2183,2183.wav,F:maj7,non_guitar,Celestial_Pad
2184,2184.wav,F:maj7/3,non_guitar,Celestial_Pad
2185,2185.wav,F:maj7/5,non_guitar,Celestial_Pad
2186,2186.wav,F:maj7/7,non_guitar,Celestial_Pad
2187,2187.wav,F#:maj7,non_guitar,Celestial_Pad
2188,2188.wav,F#:maj7/3,non_guitar,Celestial_Pad
2189,2189.wav,F#:maj7/5,non_guitar,Celestial_Pad
2190,2190.wav,F#:maj7/7,non_guitar,Celestial_Pad
2191,2191.wav,G:maj7,non_guitar,Celestial_Pad
2192,2192.wav,G:maj7/3,non_guitar,Celestial_Pad
2193,2193.wav,G:maj7/5,non_guitar,Celestial_Pad
2194,2194.wav,G:maj7/7,non_guitar,Celestial_Pad
2195,2195.wav,G#:maj7,non_guitar,Celestial_Pad
2196,2196.wav,G#:maj7/3,non_guitar,Celestial_Pad
2197,2197.wav,G#:maj7/5,non_guitar,Celestial_Pad
2198,2198.wav,G#:maj7/7,non_guitar,Celestial_Pad
2199,2199.wav,A:maj7,non_guitar,Celestial_Pad
2200,2200.wav,A:maj7/3,non_guitar,Celestial_Pad
2201,2201.wav,A:maj7/5,non_guitar,Celestial_Pad
2202,2202.wav,A:maj7/7,non_guitar,Celestial_Pad
2203,2203.wav,A#:maj7,non_guitar,Celestial_Pad
2204,2204.wav,A#:maj7/3,non_guitar,Celestial_Pad
2205,2205.wav,A#:maj7/5,non_guitar,Celestial_Pad
2206,2206.wav,A#:maj7/7,non_guitar,Celestial_Pad
2207,2207.wav,B:maj7,non_guitar,Celestial_Pad
2208,2208.wav,B:maj7/3,non_guitar,Celestial_Pad
2209,2209.wav,B:maj7/5,non_guitar,Celestial_Pad
2210,2210.wav,B:maj7/7,non_guitar,Celestial_Pad
2211,2211.wav,C:min7,non_guitar,Celestial_Pad
2212,2212.wav,C:min7/3,non_guitar,Celestial_Pad
2213,2213.wav,C:min7/5,non_guitar,Celestial_Pad
2214,2214.wav,C:min7/7,non_guitar,Celestial_Pad
2215,2215.wav,C#:min7,non_guitar,Celestial_Pad
2216,2216.wav,C#:min7/3,non_guitar,Celestial_Pad
2217,2217.wav,C#:min7/5,non_guitar,Celestial_Pad
2218,2218.wav,C#:min7/7,non_guitar,Celestial_Pad
2219,2219.wav,D:min7,non_guitar,Celestial_Pad
2220,2220.wav,D:min7/3,non_guitar,Celestial_Pad
2221,2221.wav,D:min7/5,non_guitar,Celestial_Pad
2222,2222.wav,D:min7/7,non_guitar,Celestial_Pad
2223,2223.wav,D#:min7,non_guitar,Celestial_Pad
2224,2224.wav,D#:min7/3,non_guitar,Celestial_Pad
2225,2225.wav,D#:min7/5,non_guitar,Celestial_Pad
2226,2226.wav,D#:min7/7,non_guitar,Celestial_Pad
2227,2227.wav,E:min7,non_guitar,Celestial_Pad
2228,2228.wav,E:min7/3,non_guitar,Celestial_Pad
2229,2229.wav,E:min7/5,non_guitar,Celestial_Pad
2230,2230.wav,E:min7/7,non_guitar,Celestial_Pad
2231,2231.wav,F:min7,non_guitar,Celestial_Pad
2232,2232.wav,F:min7/3,non_guitar,Celestial_Pad
2233,2233.wav,F:min7/5,non_guitar,Celestial_Pad
2234,2234.wav,F:min7/7,non_guitar,Celestial_Pad
2235,2235.wav,F#:min7,non_guitar,Celestial_Pad
2236,2236.wav,F#:min7/3,non_guitar,Celestial_Pad
2237,2237.wav,F#:min7/5,non_guitar,Celestial_Pad
2238,2238.wav,F#:min7/7,non_guitar,Celestial_Pad
2239,2239.wav,G:min7,non_guitar,Celestial_Pad
2240,2240.wav,G:min7/3,non_guitar,Celestial_Pad
2241,2241.wav,G:min7/5,non_guitar,Celestial_Pad
2242,2242.wav,G:min7/7,non_guitar,Celestial_Pad
2243,2243.wav,G#:min7,non_guitar,Celestial_Pad
2244,2244.wav,G#:min7/3,non_guitar,Celestial_Pad
2245,2245.wav,G#:min7/5,non_guitar,Celestial_Pad
2246,2246.wav,G#:min7/7,non_guitar,Celestial_Pad
2247,2247.wav,A:min7,non_guitar,Celestial_Pad
2248,2248.wav,A:min7/3,non_guitar,Celestial_Pad
2249,2249.wav,A:min7/5,non_guitar,Celestial_Pad
2250,2250.wav,A:min7/7,non_guitar,Celestial_Pad
2251,2251.wav,A#:min7,non_guitar,Celestial_Pad
2252,2252.wav,A#:min7/3,non_guitar,Celestial_Pad
2253,2253.wav,A#:min7/5,non_guitar,Celestial_Pad
2254,2254.wav,A#:min7/7,non_guitar,Celestial_Pad
2255,2255.wav,B:min7,non_guitar,Celestial_Pad
2256,2256.wav,B:min7/3,non_guitar,Celestial_Pad
2257,2257.wav,B:min7/5,non_guitar,Celestial_Pad
2258,2258.wav,B:min7/7,non_guitar,Celestial_Pad
2259,2259.wav,C:min7,non_guitar,Celestial_Pad
2260,2260.wav,C:min7/3,non_guitar,Celestial_Pad
2261,2261.wav,C:min7/5,non_guitar,Celestial_Pad
2262,2262.wav,C:min7/7,non_guitar,Celestial_Pad
2263,2263.wav,C#:min7,non_guitar,Celestial_Pad
2264,2264.wav,C#:min7/3,non_guitar,Celestial_Pad
2265,2265.wav,C#:min7/5,non_guitar,Celestial_Pad
2266,2266.wav,C#:min7/7,non_guitar,Celestial_Pad
2267,2267.wav,D:min7,non_guitar,Celestial_Pad
2268,2268.wav,D:min7/3,non_guitar,Celestial_Pad
2269,2269.wav,D:min7/5,non_guitar,Celestial_Pad
2270,2270.wav,D:min7/7,non_guitar,Celestial_Pad
